dataset,classifier,splitting,feature_selection,scaling,n_features_orig,n_features,accuracy,precision,recall,f1,preprocess_time,training_time,prediction_time,f1_std
bank_marketing,KNeighborsClassifier,holdout,,minmax,34,34,0.9252131880158694,0.926233406811289,0.9252131880158694,0.9251735554183758,7.152557373046875e-06,0.018669843673706055,7.676621198654175,
bank_marketing,KNeighborsClassifier,cv,,minmax,34,34,0.9284229001686148,0.9294849148197954,0.9284229001686148,0.9283794664254353,1.4448165893554688e-05,0.01735987663269043,5.188307523727417,0.0013045563863217481
bank_marketing,DecisionTreeClassifier,holdout,,minmax,34,34,0.9051940352957272,0.9053052725516247,0.9051940352957272,0.9051852077902697,5.9604644775390625e-06,0.44857192039489746,0.008454084396362305,
bank_marketing,DecisionTreeClassifier,cv,,minmax,34,34,0.9099540475828872,0.9100795652008387,0.9099540475828872,0.9099483134831147,1.5783309936523438e-05,0.4257822036743164,0.0069081783294677734,0.0013177969588286926
bank_marketing,RandomForestClassifier,holdout,,minmax,34,34,0.9373888458206029,0.9380720047935865,0.9373888458206029,0.9373678521068923,7.152557373046875e-06,6.5634026527404785,0.49811291694641113,
bank_marketing,RandomForestClassifier,cv,,minmax,34,34,0.9391895317536003,0.9397283937003651,0.9391895317536003,0.9391710746130111,1.220703125e-05,6.995209646224976,0.28823146820068357,0.0010609156372886847
bank_marketing,KNeighborsClassifier,holdout,p-value,minmax,34,31,0.9210178302704182,0.9222763467093498,0.9210178302704182,0.9209650357456061,0.5270850658416748,0.019010066986083984,6.29761004447937,
bank_marketing,KNeighborsClassifier,cv,p-value,minmax,34,30,0.924127171234631,0.9250874759993571,0.924127171234631,0.9240847003011348,0.5661221981048584,0.026928043365478514,5.186259984970093,0.0009203067279010228
bank_marketing,DecisionTreeClassifier,holdout,p-value,minmax,34,31,0.9051028318664782,0.9051612200540382,0.9051028318664782,0.9050977164159525,0.634577751159668,0.37973499298095703,0.011841773986816406,
bank_marketing,DecisionTreeClassifier,cv,p-value,minmax,34,30,0.9101729136669678,0.9102927734346926,0.9101729136669678,0.9101660049337343,0.5522159576416016,0.38614892959594727,0.008566570281982423,0.0008480736973033239
bank_marketing,RandomForestClassifier,holdout,p-value,minmax,34,31,0.9306397920561813,0.9309782462881594,0.9306397920561813,0.9306288806731673,0.646090030670166,7.977441072463989,0.4992082118988037,
bank_marketing,RandomForestClassifier,cv,p-value,minmax,34,30,0.9315968013442021,0.9318010091597255,0.9315968013442021,0.9315888987775741,0.731339406967163,9.361305618286133,0.42107648849487306,0.0006575596999507412
bank_marketing,KNeighborsClassifier,holdout,correlation,minmax,34,26,0.9206986182680469,0.9220550224479541,0.9206986182680469,0.9206412125169721,0.22351813316345215,0.022850751876831055,8.340114831924438,
bank_marketing,KNeighborsClassifier,cv,correlation,minmax,34,26,0.9232789824609373,0.9244761349681008,0.9232789824609373,0.9232249598272665,0.18669323921203612,0.019850492477416992,5.694999027252197,0.001081360091717352
bank_marketing,DecisionTreeClassifier,holdout,correlation,minmax,34,26,0.9017739066988919,0.9018665617245496,0.9017739066988919,0.9017660233538686,0.16238689422607422,0.31155920028686523,0.008138895034790039,
bank_marketing,DecisionTreeClassifier,cv,correlation,minmax,34,26,0.9074231237219259,0.9075584891866905,0.9074231237219259,0.9074163996374871,0.1736670970916748,0.3326908588409424,0.007915830612182618,0.0023524876361386807
bank_marketing,RandomForestClassifier,holdout,correlation,minmax,34,26,0.9336039035067718,0.9344025169240476,0.9336039035067718,0.933577336345602,0.14963817596435547,6.250976800918579,0.4255099296569824,
bank_marketing,RandomForestClassifier,cv,correlation,minmax,34,26,0.9354410480373863,0.9360277692081789,0.9354410480373863,0.9354192751672029,0.15920987129211425,7.780730581283569,0.27414660453796386,0.001230000623816866
