dataset,classifier,splitting,feature_selection,scaling,n_features_orig,n_features,accuracy,precision,recall,f1,preprocess_time,training_time,prediction_time,f1_std
wine_quality,RandomForestClassifier,cv,none,robust,13,13,0.8888281983930092,0.8853670608022111,0.8888281983930092,0.8860939275407308,0.009381866455078124,3.12077317237854,0.06362519264221192,0.009213717443672905
wine_quality,KNeighborsClassifier,holdout,none,minmax,13,13,0.8033915379449295,0.7895806749767462,0.8033915379449295,0.7894703444030396,0.0,0.01562952995300293,0.4160215854644776,
wine_quality,KNeighborsClassifier,cv,none,minmax,13,13,0.8157873804224203,0.8022906993671131,0.8157873804224203,0.8034174416321378,0.008091974258422851,0.020690727233886718,0.26166062355041503,0.00855118436202606
wine_quality,DecisionTreeClassifier,holdout,none,minmax,13,13,0.7923102753525856,0.7884537313694578,0.7923102753525856,0.7901282436355258,0.0,0.17748546600341794,0.0,
wine_quality,DecisionTreeClassifier,cv,none,minmax,13,13,0.8130668505353993,0.8108226973830556,0.8130668505353993,0.81158840659447,0.006306934356689453,0.19752879142761232,0.003320598602294922,0.007901761477810859
wine_quality,RandomForestClassifier,holdout,none,minmax,13,13,0.8730691739422431,0.8687010787366778,0.8730691739422431,0.8699959086096171,0.0,2.7294836044311523,0.10068225860595703,
wine_quality,RandomForestClassifier,cv,none,minmax,13,13,0.8911450966611205,0.8878356879814093,0.8911450966611205,0.8886451647615082,0.005564451217651367,3.1377366542816163,0.06374073028564453,0.0072275690581523125
wine_quality,KNeighborsClassifier,holdout,p-value,none,13,11,0.7149093351242445,0.6929686442714682,0.7149093351242445,0.6968659733824332,0.05307579040527344,0.0156252384185791,0.17006158828735352,
wine_quality,KNeighborsClassifier,cv,p-value,none,13,11,0.7338302948264083,0.716619491698961,0.7338302948264083,0.7190841243232964,0.05083789825439453,0.020233869552612305,0.10320992469787596,0.008279896028349611
wine_quality,DecisionTreeClassifier,holdout,p-value,none,13,11,0.8047347212894559,0.8007966973809669,0.8047347212894559,0.8024689891971828,0.04623723030090332,0.15034246444702148,0.0,
wine_quality,DecisionTreeClassifier,cv,p-value,none,13,11,0.8143263724978386,0.8117105647387042,0.8143263724978386,0.8126136664275438,0.047408533096313474,0.17748575210571288,0.0,0.008878413982270388
wine_quality,RandomForestClassifier,holdout,p-value,none,13,11,0.8770987239758227,0.8734981936887356,0.8770987239758227,0.8746799733089134,0.045378923416137695,2.7310891151428223,0.08193230628967285,
wine_quality,RandomForestClassifier,cv,p-value,none,13,11,0.8886264840750352,0.8849910193117004,0.8886264840750352,0.8858708465676057,0.044968271255493165,3.110443735122681,0.06674084663391114,0.007020132105787185
wine_quality,KNeighborsClassifier,holdout,p-value,standard,13,11,0.7949966420416387,0.782129607771063,0.7949966420416387,0.7822655460071218,0.0686948299407959,0.015663862228393555,0.41627073287963867,
wine_quality,KNeighborsClassifier,cv,p-value,standard,13,11,0.8099441987152447,0.7968064459470139,0.8099441987152447,0.7976038311672701,0.056607246398925774,0.0219205379486084,0.27853875160217284,0.010168284829538164
wine_quality,DecisionTreeClassifier,holdout,p-value,standard,13,11,0.8040631296171927,0.8002769206924986,0.8040631296171927,0.8018636272853294,0.052962064743041985,0.1648387908935547,0.0,
wine_quality,DecisionTreeClassifier,cv,p-value,standard,13,11,0.8133188538820809,0.8104269927239688,0.8133188538820809,0.8115378166938298,0.04896535873413086,0.17640695571899415,0.00022230148315429687,0.006468982453062764
wine_quality,RandomForestClassifier,holdout,p-value,standard,13,11,0.8734049697783748,0.8694387730533586,0.8734049697783748,0.8706232688764718,0.05336427688598633,2.7529897689819336,0.10596108436584473,
wine_quality,RandomForestClassifier,cv,p-value,standard,13,11,0.8894827930709228,0.8862720805654684,0.8894827930709228,0.8870334769719725,0.04787940979003906,3.1406814575195314,0.06603221893310547,0.00649944030913617
wine_quality,KNeighborsClassifier,holdout,p-value,robust,13,11,0.7913028878441908,0.7770990256217182,0.7913028878441908,0.7778450450786983,0.06297469139099121,0.015632152557373047,0.3735165596008301,
wine_quality,KNeighborsClassifier,cv,p-value,robust,13,11,0.8055616062802928,0.791810692765138,0.8055616062802928,0.7925011425097368,0.05587754249572754,0.01834521293640137,0.2665147304534912,0.0066681609445669145
wine_quality,DecisionTreeClassifier,holdout,p-value,robust,13,11,0.8017125587642713,0.7983344381143949,0.8017125587642713,0.7997813105030963,0.05597829818725586,0.14287757873535156,0.0,
wine_quality,DecisionTreeClassifier,cv,p-value,robust,13,11,0.8126135895824069,0.8097979653166455,0.8126135895824069,0.8108488929105618,0.05950007438659668,0.17556338310241698,0.0,0.0054947463817029574
wine_quality,RandomForestClassifier,holdout,p-value,robust,13,11,0.8732370718603091,0.8693817631294821,0.8732370718603091,0.8705006010034059,0.0629734992980957,2.7630186080932617,0.1093430519104004,
wine_quality,RandomForestClassifier,cv,p-value,robust,13,11,0.8904902863138103,0.8872901262963557,0.8904902863138103,0.888010402950323,0.058312940597534176,3.119370031356812,0.06682267189025877,0.0071457238640267465
wine_quality,KNeighborsClassifier,holdout,p-value,minmax,13,11,0.7993619879113499,0.7857352808302838,0.7993619879113499,0.7860503854005324,0.062410593032836914,0.015662431716918945,0.3385920524597168,
wine_quality,KNeighborsClassifier,cv,p-value,minmax,13,11,0.8145281629344232,0.8019009829547399,0.8145281629344232,0.8026284052223535,0.04782581329345703,0.020563840866088867,0.2276378631591797,0.008064396188394744
wine_quality,DecisionTreeClassifier,holdout,p-value,minmax,13,11,0.8012088650100738,0.7975570214934687,0.8012088650100738,0.7991823264675078,0.051434993743896484,0.16565418243408206,0.0,
wine_quality,DecisionTreeClassifier,cv,p-value,minmax,13,11,0.8164417721173723,0.8135593295573557,0.8164417721173723,0.8146489154104615,0.050719642639160165,0.17970190048217774,0.0,0.005910085016696906
wine_quality,RandomForestClassifier,holdout,p-value,minmax,13,11,0.8730691739422431,0.8689894937638613,0.8730691739422431,0.8703511609700552,0.06911540031433105,2.850879907608032,0.14238309860229492,
wine_quality,RandomForestClassifier,cv,p-value,minmax,13,11,0.8886262937785088,0.8852540137958271,0.8886262937785088,0.8858975641802138,0.05417366027832031,3.3687355041503912,0.06631298065185548,0.0057662647548647
wine_quality,KNeighborsClassifier,holdout,correlation,none,13,10,0.6494291470785762,0.6300230882867928,0.6494291470785762,0.6331284731385122,0.01565408706665039,0.015587806701660156,0.16974687576293945,
wine_quality,KNeighborsClassifier,cv,correlation,none,13,10,0.6637622511317887,0.6453007824033605,0.6637622511317887,0.6486083899138262,0.008199977874755859,0.022747898101806642,0.1054932117462158,0.006126761927181287
wine_quality,DecisionTreeClassifier,holdout,correlation,none,13,10,0.7921423774345198,0.7874657768355556,0.7921423774345198,0.7894271591841857,0.015654802322387695,0.15166401863098145,0.0019969940185546875,
wine_quality,DecisionTreeClassifier,cv,correlation,none,13,10,0.8046542978153324,0.8025649915976547,0.8046542978153324,0.8033256691870158,0.016155290603637698,0.17530412673950194,0.00030159950256347656,0.00999558108041026
wine_quality,RandomForestClassifier,holdout,correlation,none,13,10,0.8666890530557421,0.8620688852903192,0.8666890530557421,0.8635884458961863,0.013629674911499023,3.4612712860107417,0.10095953941345216,
wine_quality,RandomForestClassifier,cv,correlation,none,13,10,0.8849996986971667,0.8812194361978752,0.8849996986971667,0.8823400490487522,0.015012407302856443,3.3560532093048097,0.06526670455932618,0.006534990685617478
wine_quality,KNeighborsClassifier,holdout,correlation,standard,13,10,0.7876091336467428,0.7716614409454575,0.7876091336467428,0.7732895295154654,0.01566457748413086,0.01557803153991699,0.3794426918029785,
wine_quality,KNeighborsClassifier,cv,correlation,standard,13,10,0.8013808169683607,0.787088105269204,0.8013808169683607,0.7882409881394803,0.017709875106811525,0.0185516357421875,0.2489566326141357,0.012783500022570312
wine_quality,DecisionTreeClassifier,holdout,correlation,standard,13,10,0.7924781732706514,0.7885189654779259,0.7924781732706514,0.7901618470985077,0.015655994415283203,0.14155340194702148,0.0,
wine_quality,DecisionTreeClassifier,cv,correlation,standard,13,10,0.8019340343434485,0.7994241612089109,0.8019340343434485,0.8003543578656563,0.01876697540283203,0.16537799835205078,0.0031246185302734376,0.008765563916656944
wine_quality,RandomForestClassifier,holdout,correlation,standard,13,10,0.8718938885157824,0.8680173393902982,0.8718938885157824,0.8692424831379041,0.026723861694335938,2.8840665817260738,0.0942080020904541,
wine_quality,RandomForestClassifier,cv,correlation,standard,13,10,0.8834884524896178,0.8797431441654231,0.8834884524896178,0.8808943586606652,0.017338180541992192,3.416262531280517,0.06670613288879394,0.006840161619526581
wine_quality,KNeighborsClassifier,holdout,correlation,robust,13,10,0.7834116856950973,0.7676631384491676,0.7834116856950973,0.7691166706744988,0.01706719398498535,0.01696920394897461,0.367764949798584,
wine_quality,KNeighborsClassifier,cv,correlation,robust,13,10,0.7978548760630441,0.7828746808116713,0.7978548760630441,0.7842311183032373,0.021750879287719727,0.011903333663940427,0.2581315517425537,0.013050859509732405
wine_quality,DecisionTreeClassifier,holdout,correlation,robust,13,10,0.7918065815983881,0.7865246832000831,0.7918065815983881,0.7886623149434729,0.022007226943969727,0.1303408145904541,0.0,
wine_quality,DecisionTreeClassifier,cv,correlation,robust,13,10,0.8023370316406033,0.7998713753354265,0.8023370316406033,0.8007532469044983,0.0225372314453125,0.1695084571838379,0.0028299331665039068,0.007065501606151302
wine_quality,RandomForestClassifier,holdout,correlation,robust,13,10,0.8707186030893217,0.8664710312625353,0.8707186030893217,0.8679398721206494,0.016065359115600586,3.0134394168853764,0.09915471076965332,
wine_quality,RandomForestClassifier,cv,correlation,robust,13,10,0.8844958188681543,0.8808714212421773,0.8844958188681543,0.8818876933231443,0.02218618392944336,3.357945060729981,0.06296396255493164,0.0058859303044438115
wine_quality,KNeighborsClassifier,holdout,correlation,minmax,13,10,0.7931497649429147,0.7763692768268139,0.7931497649429147,0.7777744206026199,0.03169703483581543,0.0,0.29665160179138184,
wine_quality,KNeighborsClassifier,cv,correlation,minmax,13,10,0.8022371513371187,0.7869970065243197,0.8022371513371187,0.7879529124821715,0.016828441619873048,0.01774005889892578,0.19421615600585934,0.011771766905122957
wine_quality,DecisionTreeClassifier,holdout,correlation,minmax,13,10,0.7881128274009402,0.782888687612116,0.7881128274009402,0.7850124057495349,0.004067182540893555,0.1413743495941162,0.0,
wine_quality,DecisionTreeClassifier,cv,correlation,minmax,13,10,0.8043016529790604,0.8021591524667848,0.8043016529790604,0.8029332142226615,0.016103219985961915,0.1630173683166504,0.0025011062622070307,0.008382458118598468
wine_quality,RandomForestClassifier,holdout,correlation,minmax,13,10,0.8675285426460712,0.8624729792312075,0.8675285426460712,0.8639876854534694,0.015620946884155272,2.930405855178833,0.0942084789276123,
wine_quality,RandomForestClassifier,cv,correlation,minmax,13,10,0.8839419798577471,0.8801774778602711,0.8839419798577471,0.8811977082057408,0.01603307723999024,3.366273641586304,0.062253236770629876,0.008277914560659403
congression_voting,KNeighborsClassifier,holdout,none,none,16,16,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.0,0.0,0.017012596130371094,
congression_voting,KNeighborsClassifier,cv,none,none,16,16,0.940274841437632,0.9422766552999112,0.940274841437632,0.940536923664702,0.00014162063598632812,0.0,0.003982830047607422,0.023055828421357283
congression_voting,DecisionTreeClassifier,holdout,none,none,16,16,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.0,0.01596856117248535,0.0006585121154785156,
congression_voting,DecisionTreeClassifier,cv,none,none,16,16,0.9308668076109936,0.9318122893440496,0.9308668076109936,0.9308263293237756,0.0,0.003008031845092773,0.00019378662109375,0.02067549479660093
congression_voting,RandomForestClassifier,holdout,none,none,16,16,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.0,0.09998846054077147,0.016694307327270508,
congression_voting,RandomForestClassifier,cv,none,none,16,16,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.0001981735229492188,0.09047608375549317,0.01189889907836914,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,none,standard,16,16,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.0,0.0,0.021038055419921875,
congression_voting,KNeighborsClassifier,cv,none,standard,16,16,0.9355179704016914,0.9385809066041624,0.9355179704016914,0.9358398458138588,0.0033356666564941405,0.0,0.005784511566162109,0.008847820100603806
congression_voting,DecisionTreeClassifier,holdout,none,standard,16,16,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.0,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,none,standard,16,16,0.9354122621564482,0.9368265724571248,0.9354122621564482,0.9350477435974464,0.003888368606567383,0.0,0.0,0.01823800701650488
congression_voting,RandomForestClassifier,holdout,none,standard,16,16,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.012542247772216795,0.08408188819885254,0.01889967918395996,
congression_voting,RandomForestClassifier,cv,none,standard,16,16,0.949154334038055,0.9493078813441232,0.949154334038055,0.948893512179484,0.0,0.0930551052093506,0.008042240142822265,0.01797211563515231
congression_voting,KNeighborsClassifier,holdout,none,robust,16,16,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.013335466384887695,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,none,robust,16,16,0.940274841437632,0.9422766552999112,0.940274841437632,0.940536923664702,0.006980705261230469,0.0030074596405029303,0.0036756515502929686,0.023055828421357283
congression_voting,DecisionTreeClassifier,holdout,none,robust,16,16,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.0,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,none,robust,16,16,0.926215644820296,0.9268011236179841,0.926215644820296,0.925855478467428,0.008173704147338867,0.0,0.0001995086669921875,0.017970145784643603
congression_voting,RandomForestClassifier,holdout,none,robust,16,16,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.0,0.1046149730682373,0.0,
congression_voting,RandomForestClassifier,cv,none,robust,16,16,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.007539892196655273,0.09241900444030762,0.006641864776611328,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,none,minmax,16,16,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.01660013198852539,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,none,minmax,16,16,0.940274841437632,0.9422766552999112,0.940274841437632,0.940536923664702,0.006270933151245117,0.0001010417938232422,0.0064073562622070325,0.023055828421357283
congression_voting,DecisionTreeClassifier,holdout,none,minmax,16,16,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.0,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,none,minmax,16,16,0.9077167019027484,0.90994967564735,0.9077167019027484,0.9058613981850374,0.003199148178100586,0.00013837814331054687,0.0,0.04265108591927582
congression_voting,RandomForestClassifier,holdout,none,minmax,16,16,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.0007395744323730469,0.08813023567199707,0.016628265380859375,
congression_voting,RandomForestClassifier,cv,none,minmax,16,16,0.9447145877378436,0.9455774462263584,0.9447145877378436,0.9444442100909459,0.004027891159057617,0.09086270332336427,0.006802177429199219,0.011207617629656252
congression_voting,KNeighborsClassifier,holdout,p-value,none,16,14,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.0332951545715332,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,p-value,none,16,13,0.9539112050739956,0.9541445470496246,0.9539112050739956,0.9538084194155004,0.030001544952392583,0.00013947486877441406,0.0033487319946289068,0.014931889209595397
congression_voting,DecisionTreeClassifier,holdout,p-value,none,16,14,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.033112764358520515,0.0009999275207519533,0.0010323524475097656,
congression_voting,DecisionTreeClassifier,cv,p-value,none,16,13,0.9307610993657504,0.9313059937478542,0.9307610993657504,0.9304835776409816,0.03133721351623535,0.00019936561584472657,0.0001999855041503906,0.02144692138540712
congression_voting,RandomForestClassifier,holdout,p-value,none,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.03259849548339844,0.08397269248962402,0.018123388290405273,
congression_voting,RandomForestClassifier,cv,p-value,none,16,13,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.03297276496887207,0.0939523696899414,0.005615901947021484,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,p-value,standard,16,14,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.03554534912109375,0.0,0.0019884109497070312,
congression_voting,KNeighborsClassifier,cv,p-value,standard,16,13,0.949260042283298,0.9501788187754506,0.949260042283298,0.9491928635103836,0.034864616394042966,0.00019426345825195311,0.0004228591918945312,0.009784766498293587
congression_voting,DecisionTreeClassifier,holdout,p-value,standard,16,14,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.02960443496704102,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,p-value,standard,16,13,0.9354122621564482,0.9357310314206864,0.9354122621564482,0.9353602440463696,0.03245100975036621,0.0030074596405029303,0.0,0.01758032264138517
congression_voting,RandomForestClassifier,holdout,p-value,standard,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.038320302963256836,0.09500288963317872,0.0,
congression_voting,RandomForestClassifier,cv,p-value,standard,16,13,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.03625316619873047,0.09077534675598144,0.009591293334960938,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,p-value,robust,16,14,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.03233766555786133,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,p-value,robust,16,13,0.9539112050739956,0.9541445470496246,0.9539112050739956,0.9538084194155004,0.037020111083984376,0.00017080307006835934,0.000147247314453125,0.014931889209595397
congression_voting,DecisionTreeClassifier,holdout,p-value,robust,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.04763007164001465,0.000995635986328125,0.0,
congression_voting,DecisionTreeClassifier,cv,p-value,robust,16,13,0.940063424947146,0.940294672330914,0.940063424947146,0.9398467099251344,0.03564152717590332,0.0,0.0,0.011614561602314208
congression_voting,RandomForestClassifier,holdout,p-value,robust,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.02451992034912109,0.09988784790039062,0.0,
congression_voting,RandomForestClassifier,cv,p-value,robust,16,13,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.03225970268249512,0.09420042037963867,0.008012151718139649,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,p-value,minmax,16,14,0.9393939393939394,0.9402958152958152,0.9393939393939394,0.938920916481892,0.03421521186828613,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,p-value,minmax,16,13,0.9539112050739956,0.9541445470496246,0.9539112050739956,0.9538084194155004,0.03365645408630371,0.0,0.005726480484008789,0.014931889209595397
congression_voting,DecisionTreeClassifier,holdout,p-value,minmax,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.04716300964355469,0.0009655952453613279,0.0,
congression_voting,DecisionTreeClassifier,cv,p-value,minmax,16,13,0.9307610993657504,0.9313059937478542,0.9307610993657504,0.9304835776409816,0.03333587646484375,0.0,0.0,0.02144692138540712
congression_voting,RandomForestClassifier,holdout,p-value,minmax,16,14,0.9545454545454546,0.954678492239468,0.9545454545454546,0.9543804053607976,0.02911257743835449,0.09610843658447266,0.004035472869873047,
congression_voting,RandomForestClassifier,cv,p-value,minmax,16,13,0.949260042283298,0.9497926754415876,0.949260042283298,0.9489235043815611,0.030873632431030276,0.0989201545715332,0.007506322860717773,0.009783614981556436
congression_voting,KNeighborsClassifier,holdout,correlation,none,16,5,0.8484848484848485,0.8644781144781145,0.8484848484848485,0.8415977961432507,0.0,0.0,0.012289762496948242,
congression_voting,KNeighborsClassifier,cv,correlation,none,16,6,0.815644820295983,0.8160357629815416,0.815644820295983,0.8108889400467275,0.002932310104370117,0.0006051063537597656,0.0009403228759765623,0.055588768966013266
congression_voting,DecisionTreeClassifier,holdout,correlation,none,16,5,0.8333333333333334,0.8531412565026011,0.8333333333333334,0.8243184391603521,0.0035827159881591797,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,correlation,none,16,6,0.8710359408033825,0.8757586693772895,0.8710359408033825,0.8664319721275362,0.0011086463928222656,0.0006459236145019531,0.002113056182861328,0.04572908161444514
congression_voting,RandomForestClassifier,holdout,correlation,none,16,5,0.8484848484848485,0.8552042160737814,0.8484848484848485,0.8438888378221038,0.0029959678649902344,0.09799480438232422,0.005272626876831055,
congression_voting,RandomForestClassifier,cv,correlation,none,16,6,0.8710359408033825,0.8741617200628828,0.8710359408033825,0.8671480235949091,0.005128383636474609,0.09789676666259764,0.012049293518066408,0.03796186222131027
congression_voting,KNeighborsClassifier,holdout,correlation,standard,16,5,0.8484848484848485,0.8552042160737814,0.8484848484848485,0.8438888378221038,0.0,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,correlation,standard,16,6,0.8662790697674418,0.8675962821874301,0.8662790697674418,0.8637796123254755,0.003783035278320313,0.003007173538208008,0.0006659030914306642,0.05992787160457162
congression_voting,DecisionTreeClassifier,holdout,correlation,standard,16,5,0.8333333333333334,0.8531412565026011,0.8333333333333334,0.8243184391603521,0.0,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,correlation,standard,16,6,0.8710359408033825,0.8757586693772895,0.8710359408033825,0.8664319721275362,0.008025884628295898,0.0008080959320068361,0.0002002716064453125,0.04572908161444514
congression_voting,RandomForestClassifier,holdout,correlation,standard,16,5,0.8484848484848485,0.8552042160737814,0.8484848484848485,0.8438888378221038,0.0,0.10000252723693848,0.01825857162475586,
congression_voting,RandomForestClassifier,cv,correlation,standard,16,6,0.8756871035940803,0.8777497599299926,0.8756871035940803,0.8717588374448958,0.003985595703125,0.09690661430358886,0.007593870162963867,0.04595753912843318
congression_voting,KNeighborsClassifier,holdout,correlation,robust,16,5,0.8484848484848485,0.8644781144781145,0.8484848484848485,0.8415977961432507,0.01565694808959961,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,correlation,robust,16,6,0.815644820295983,0.8160357629815416,0.815644820295983,0.8108889400467275,0.009468889236450196,0.0,0.0004673480987548828,0.055588768966013266
congression_voting,DecisionTreeClassifier,holdout,correlation,robust,16,5,0.8333333333333334,0.8531412565026011,0.8333333333333334,0.8243184391603521,0.015620470046997069,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,correlation,robust,16,6,0.8710359408033825,0.8757586693772895,0.8710359408033825,0.8664319721275362,0.006339788436889648,0.0,0.0,0.04572908161444514
congression_voting,RandomForestClassifier,holdout,correlation,robust,16,5,0.8181818181818182,0.8299663299663299,0.8181818181818182,0.8099173553719008,0.005957126617431641,0.09365248680114746,0.011579751968383787,
congression_voting,RandomForestClassifier,cv,correlation,robust,16,6,0.8802325581395349,0.8835044890718183,0.8802325581395349,0.8761288179122945,0.012888574600219726,0.09557037353515624,0.006151866912841797,0.04345305199779617
congression_voting,KNeighborsClassifier,holdout,correlation,minmax,16,5,0.8484848484848485,0.8644781144781145,0.8484848484848485,0.8415977961432507,0.0,0.0,0.0,
congression_voting,KNeighborsClassifier,cv,correlation,minmax,16,6,0.815644820295983,0.8160357629815416,0.815644820295983,0.8108889400467275,0.006255674362182617,0.00016627311706542968,0.0002003192901611328,0.055588768966013266
congression_voting,DecisionTreeClassifier,holdout,correlation,minmax,16,5,0.8333333333333334,0.8531412565026011,0.8333333333333334,0.8243184391603521,0.015538930892944338,0.0,0.0,
congression_voting,DecisionTreeClassifier,cv,correlation,minmax,16,6,0.8710359408033825,0.8757586693772895,0.8710359408033825,0.8664319721275362,0.005862188339233397,0.0,0.0,0.04572908161444514
congression_voting,RandomForestClassifier,holdout,correlation,minmax,16,5,0.8484848484848485,0.8552042160737814,0.8484848484848485,0.8438888378221038,0.0156404972076416,0.08315396308898926,0.015605449676513672,
congression_voting,RandomForestClassifier,cv,correlation,minmax,16,6,0.8709302325581396,0.8751009653034191,0.8709302325581396,0.8671066147228806,0.004630088806152344,0.09450936317443848,0.010485696792602537,0.0381519851780046
reviews,KNeighborsClassifier,holdout,none,none,10000,10000,0.1688888888888889,0.2262585273020056,0.1688888888888889,0.1671728648219876,0.2031190395355225,0.3596632480621338,0.8097758293151855,
