dataset,classifier,splitting,feature_selection,scaling,n_features_orig,n_features,accuracy,precision,recall,f1,preprocess_time,training_time,prediction_time,f1_std
reviews,DecisionTreeClassifier,holdout,correlation,standard,10000,4692,0.26666666666666666,0.3229671316337983,0.26666666666666666,0.2700188932345795,133.68700861930847,0.48577308654785156,0.003749847412109375,
reviews,DecisionTreeClassifier,cv,correlation,standard,10000,5086,0.29066666666666674,0.3407703703703704,0.29066666666666674,0.2904812298812299,148.57559242248536,0.567920446395874,0.0024689674377441407,0.03226862732923716
reviews,RandomForestClassifier,holdout,correlation,standard,10000,4692,0.4,0.47275001917030907,0.4,0.3802295208365383,149.50812005996704,1.099707841873169,0.11850380897521973,
reviews,RandomForestClassifier,cv,correlation,standard,10000,5086,0.4413333333333333,0.49623205922617697,0.4413333333333333,0.4207062049062048,144.2371590614319,1.0832139015197755,0.028274393081665038,0.050442829096837366
reviews,KNeighborsClassifier,holdout,correlation,robust,10000,4692,0.1288888888888889,0.20416423288276836,0.1288888888888889,0.09922644643341812,129.49907088279724,0.022372961044311523,0.05645298957824707,
reviews,KNeighborsClassifier,cv,correlation,robust,10000,5086,0.096,0.1392367968592768,0.096,0.07871708280337986,143.90820488929748,0.026250123977661133,0.04083795547485351,0.006379730314508032
reviews,DecisionTreeClassifier,holdout,correlation,robust,10000,4692,0.27111111111111114,0.33207122507122505,0.27111111111111114,0.2716580442070638,126.26839900016785,0.42632603645324707,0.004494905471801758,
reviews,DecisionTreeClassifier,cv,correlation,robust,10000,5086,0.29066666666666663,0.3334021164021165,0.29066666666666663,0.2882045658045658,143.1317594051361,0.5232900619506836,0.0021257877349853517,0.054022553519907535
reviews,RandomForestClassifier,holdout,correlation,robust,10000,4692,0.40444444444444444,0.468163139329806,0.40444444444444444,0.3840960856213695,128.5767891407013,1.003791093826294,0.03756976127624512,
reviews,RandomForestClassifier,cv,correlation,robust,10000,5086,0.42800000000000005,0.5040362230362231,0.42800000000000005,0.41201437451437456,144.92685718536376,1.0981445789337159,0.02845621109008789,0.042176013680041945
reviews,KNeighborsClassifier,holdout,correlation,minmax,10000,4692,0.04888888888888889,0.04245192928119757,0.04888888888888889,0.02883706602884685,125.39555406570435,0.022105932235717773,0.05521893501281738,
reviews,KNeighborsClassifier,cv,correlation,minmax,10000,5086,0.032,0.025387275379681586,0.032,0.010668894020961458,143.74883179664613,0.024975061416625977,0.043919610977172854,0.002732809166861168
reviews,DecisionTreeClassifier,holdout,correlation,minmax,10000,4692,0.26666666666666666,0.35673859473859476,0.26666666666666666,0.27601186467853134,124.82247495651245,0.43678879737854004,0.00414276123046875,
reviews,DecisionTreeClassifier,cv,correlation,minmax,10000,5086,0.2866666666666667,0.3365798941798942,0.2866666666666667,0.28383680023680025,246.43101100921632,0.8687949180603027,0.002831125259399414,0.058888393598750505
reviews,RandomForestClassifier,holdout,correlation,minmax,10000,4692,0.39111111111111113,0.47024218374218374,0.39111111111111113,0.3753248334816962,148.05313992500305,0.9130868911743164,0.035408973693847656,
reviews,RandomForestClassifier,cv,correlation,minmax,10000,5086,0.4493333333333333,0.4975821067821067,0.4493333333333333,0.4249722297026645,163.08652753829955,1.2225265026092529,0.03740062713623047,0.03954641199358137
