Image,SSIM btw Original and Blur,SSIM btw Original and Deblurred,SSIM btw Blur and Deblurred,PSNR btw Original and Blur,PSNR btw Original and Deblurred,PSNR btw Blur and Deblurred
264_IPHONE-7_S.jpeg,0.7463520016953189,0.7611882732200449,0.8875421563851665,76.68727255706459,76.31335125835851,77.83935510453131
345_XIAOMI-PROCOFONE-F1_S.jpg,0.7921299888490076,0.7472805555454544,0.8355257390061442,79.5691348729928,78.2038009296655,79.8404898588598
174_HUAWEI-P20_S.jpg,0.846757312144101,0.8248433226398424,0.8925628160535006,78.73199333799866,77.63733296263581,78.49624974344378
122_HONOR-7X_S.jpg,0.6307619803104779,0.663765357727577,0.9038496528191461,76.05815121946853,76.01965339057618,79.18444823030254
314_IPHONE-5S_S.jpeg,0.8447853528670707,0.8188577120284473,0.8923311639478834,79.00673713459457,77.94334508129141,78.96223281167471
108_XIAOMI-MI8-SE_S.jpg,0.8409002899633827,0.8431582564547329,0.9151505211862497,78.5624194057438,78.04793382874033,79.18052079622579
184_HONOR-10_S.jpg,0.6935269126889141,0.6977769015151379,0.897175380059533,76.81636131211698,76.40389045679183,78.75023883949191
276_NIKON-D3400-18-55MM_S.JPG,0.7117331306456279,0.7223241824845799,0.8694935231624311,75.763246120301,75.47018575467195,76.90217607183071
4_XIAOMI-PROCOFONE-F1_S.jpg,0.8313871086499383,0.8287720939011779,0.907207376218028,78.69093401502826,78.01703210162782,79.48368266313666
25_HUAWEI-Y9_S.jpg,0.6648367040436255,0.6631425756678402,0.8957391887970982,77.12834499935622,76.58004875028715,78.92849448816223
11_XIAOMI-MI8-SE_S.jpg,0.8431963825363212,0.8234361890079968,0.8897447864259035,79.27867667052854,78.35462395219218,79.46933188594778
207_SAMSUNG-GALAXY-J7_S.jpg,0.756474620208631,0.7460680577496404,0.8860140333802344,77.58479592740719,76.99311072001812,78.86872238114849
39_XIAOMI-MI8-LITE_S.jpg,0.720089091359737,0.7366920093725146,0.8522856677426024,76.71917012180623,76.28493375899495,77.55075538268885
14_IPHONE-7_S.jpeg,0.7494616069383545,0.7441542108012498,0.9115497366842296,78.5439995545879,78.01517418927132,81.84973452207261
138_NIKON-D3400-35MM_S.JPG,0.7680877950868137,0.7449777208922272,0.880350320129048,78.44987725969004,77.49637326523052,79.20699633509766
127_IPHONE-8_S.jpeg,0.8668513353386741,0.8243757153459295,0.9056667086898017,81.31756842898224,79.73777558582255,81.79703170927317
288_XIAOMI-REDMI-NOTE-7_S.jpg,0.4153131761475466,0.38389741656892956,0.8857129987789955,75.56072619037703,75.15412096021235,79.84161674606364
63_HUAWEI-P20_S.jpg,0.8221799808299557,0.7828880604852225,0.8752559997028954,79.6336485200614,78.39966407456464,79.87791819025794
